"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"ELETPUS","201106","367.727","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201107","418.693","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201108","406.511","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201109","337.931","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201110","308.699","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201111","304.102","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201112","335.74","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201113","4100.141","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201201","339.528","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201202","309.389","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201203","309.091","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201204","295.228","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201205","336.518","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201206","360.826","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201207","414.64","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201208","395.7","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201209","334.585","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201210","311.651","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201211","305.975","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201212","334.635","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201213","4047.765","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201301","348.967","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201302","309.728","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201303","325.399","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201304","299.333","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201305","322.156","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201306","356.823","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201307","394.846","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201308","385.286","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201309","340.941","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201310","314.925","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201311","314.54","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201312","353.021","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201313","4065.964","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201401","377.255","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201402","324.348","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201403","331.823","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201404","297.631","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201405","324.724","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201406","357.844","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201407","385.78","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201408","384.341","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201409","339.887","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201410","314.522","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201411","317.495","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201412","337.957","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201413","4093.606","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201501","360.455","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201502","334.476","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201503","324.192","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201504","294.133","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201505","322.087","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201506","362.409","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201507","400.419","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201508","392.116","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201509","350.122","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201510","312.112","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201511","300.653","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201512","324.427","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201513","4077.601","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201601","352.719","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201602","313.699","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201603","304.403","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201604","292.908","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201605","316.8","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201606","367.796","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201607","411.901","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201608","409.715","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201609","351.498","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201610","312.958","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201611","297.075","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201612","345.355","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201613","4076.827","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201701","341.389","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201702","290.166","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201703","320.413","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201704","293.84","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201705","321.159","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201706","357.286","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201707","401.572","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201708","382.255","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201709","334.152","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201710","319.494","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","201711","306.819","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELIMPUS","194913","1.764","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","195013","1.933","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","195113","2.387","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","195213","2.506","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","195313","2.437","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","195413","2.688","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","195513","4.567","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","195613","5.179","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","195713","4.856","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","195813","4.078","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","195913","4.393","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","196013","5.323","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","196113","3.17","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","196213","2.197","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","196313","2.083","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","196413","6.209","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","196513","3.558","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","196613","4.268","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","196713","4.051","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","196813","3.654","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","196913","4.902","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197013","6.17","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197113","7.044","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197213","10.495","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197301","1.431","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197302","1.292","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197303","1.431","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197304","1.385","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197305","1.431","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197306","1.385","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197307","1.431","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197308","1.431","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197309","1.385","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197310","1.431","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197311","1.385","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197312","1.431","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197313","16.848","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197401","1.31","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197402","1.183","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197403","1.31","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197404","1.267","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197405","1.31","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197406","1.267","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197407","1.31","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197408","1.31","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197409","1.267","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197410","1.31","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197411","1.267","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197412","1.31","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197413","15.42","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197501","0.957","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197502","0.864","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197503","0.957","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197504","0.926","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197505","0.957","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197506","0.926","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197507","0.957","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197508","0.957","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197509","0.926","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197510","0.957","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197511","0.926","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197512","0.957","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197513","11.268","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197601","0.931","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197602","0.871","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197603","0.931","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197604","0.901","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197605","0.931","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197606","0.901","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197607","0.931","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197608","0.931","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197609","0.901","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197610","0.931","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197611","0.901","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197612","0.931","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197613","10.988","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197701","1.712","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197702","1.546","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197703","1.712","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197704","1.657","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197705","1.712","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197706","1.657","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197707","1.712","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197708","1.712","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197709","1.657","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197710","1.712","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197711","1.657","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197712","1.712","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197713","20.159","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197801","1.801","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197802","1.627","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197803","1.801","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197804","1.743","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197805","1.801","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197806","1.743","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197807","1.801","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197808","1.801","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197809","1.743","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197810","1.801","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197811","1.743","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197812","1.801","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197813","21.208","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197901","1.912","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197902","1.727","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197903","1.912","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197904","1.851","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197905","1.912","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197906","1.851","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197907","1.912","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197908","1.912","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197909","1.851","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197910","1.912","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197911","1.851","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197912","1.912","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","197913","22.516","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198001","2.119","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198002","1.983","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198003","2.119","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198004","2.051","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198005","2.119","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198006","2.051","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198007","2.119","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198008","2.119","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198009","2.051","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198010","2.119","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198011","2.051","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198012","2.119","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198013","25.021","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198101","3.083","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198102","2.784","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198103","3.083","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198104","2.983","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198105","3.083","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198106","2.983","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198107","3.083","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198108","3.083","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198109","2.983","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198110","3.083","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198111","2.983","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198112","3.083","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198113","36.298","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198201","2.742","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198202","2.444","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198203","2.19","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198204","2.248","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198205","2.583","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198206","1.722","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198207","2.341","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198208","3.376","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198209","3.354","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198210","3.482","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198211","3.384","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198212","2.986","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198213","32.852","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198301","2.903","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198302","2.976","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198303","3.088","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198304","3.163","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198305","2.798","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198306","3.024","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198307","3.29","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198308","3.419","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198309","3.715","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198310","3.714","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198311","3.266","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198312","3.312","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198313","38.668","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198401","3.442","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198402","3.155","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198403","3.051","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198404","3.137","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198405","3.357","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198406","3.266","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198407","3.804","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198408","4.524","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198409","3.744","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198410","4.121","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198411","3.367","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198412","3.251","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198413","42.219","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198501","3.024","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198502","2.549","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198503","4.593","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198504","3.564","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198505","3.67","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198506","4.075","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198507","4.739","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198508","4.928","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198509","3.844","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198510","3.689","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198511","3.518","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198512","3.703","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198513","45.895","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198601","3.811","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198602","3.553","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198603","3.589","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198604","2.926","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198605","3.189","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198606","2.958","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198607","3.121","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198608","4.028","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198609","3.523","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198610","3.559","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198611","3.1","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198612","3.356","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198613","40.713","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198701","4.222","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198702","5.084","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198703","5.115","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198704","4.876","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198705","3.893","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198706","4.525","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198707","4.911","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198708","4.998","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198709","3.625","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198710","3.985","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198711","3.353","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198712","3.632","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198713","52.219","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198801","3.791","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198802","3.754","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198803","3.514","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198804","2.836","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198805","3.004","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198806","3.316","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198807","4.149","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198808","4.427","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198809","2.806","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198810","2.835","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198811","2.295","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198812","2.11","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198813","38.837","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198901","2.117","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198902","2.69","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198903","2.132","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198904","2.133","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198905","2.273","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198906","2.141","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198907","3.252","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198908","2.62","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198909","1.927","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198910","1.651","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198911","1.375","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198912","1.799","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","198913","26.11","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199001","1.259","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199002","0.706","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199003","0.778","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199004","1.062","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199005","1.321","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199006","1.582","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199007","2.373","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199008","2.032","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199009","2.101","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199010","2.481","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199011","1.38","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199012","1.37","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199013","18.445","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199101","1.255","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199102","0.781","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199103","1.264","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199104","1.379","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199105","1.669","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199106","1.243","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199107","2.54","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199108","2.834","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199109","2.373","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199110","2.582","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199111","1.956","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199112","2.055","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199113","21.931","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199201","2.236","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199202","2.33","5","Electricity Imports","Billion Kilowatthours"
"ELIMPUS","199203","1.62","5","Electricity Imports","Billion Kilowatthours"
